ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
02.02.2022,01.02.2022,15,01.02.2022,22,01100207,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,29.01.2022,00,29.01.2022,09,11400929,600,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,01.02.2022,16,01.02.2022,18,03701657,1199,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
02.02.2022,15.01.2022,18,15.01.2022,21,05100208,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,01.02.2022,19,02.02.2022,06,11100309,786,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,23.01.2022,11,23.01.2022,13,08100206,125,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,01.02.2022,01,01.02.2022,14,07200413,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,02.02.2022,09,02.02.2022,11,06300526,2500,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
02.02.2022,24.01.2022,20,26.01.2022,15,01100103,801,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,02.02.2022,07,02.02.2022,07,03400722,199,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
02.02.2022,01.02.2022,19,02.02.2022,08,02300315,4500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,30.01.2022,10,01.02.2022,17,03601142,3400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,30.01.2022,12,30.01.2022,21,06200422,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,19.01.2022,13,20.01.2022,13,07100205,1054,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,02.02.2022,16,02.02.2022,17,04400725,5369,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,30.01.2022,21,31.01.2022,08,11200512,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
02.02.2022,01.02.2022,15,01.02.2022,18,12400721,519,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,29.01.2022,10,29.01.2022,19,01200522,819,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,10,01.02.2022,19,09100101,1100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,06.01.2022,20,07.01.2022,08,03601245,1069,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,08,01.02.2022,16,02400624,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,31.01.2022,21,01.02.2022,08,04300621,2239,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,08,01.02.2022,17,01200629,1153,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,13,01.02.2022,17,12400618,550,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,10,01.02.2022,13,06200422,1323,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,30.01.2022,20,01.02.2022,19,08200833,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,29.01.2022,10,31.01.2022,09,02100101,667,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,31.01.2022,15,31.01.2022,21,01100206,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,21.01.2022,15,22.01.2022,20,03400723,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,30.01.2022,18,01.02.2022,07,12400721,501,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
01.02.2022,31.01.2022,07,31.01.2022,18,08200726,649,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,31.01.2022,19,01.02.2022,09,08100415,150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,15,01.02.2022,16,01100311,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,30.01.2022,11,30.01.2022,17,11300725,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,30.01.2022,16,31.01.2022,09,05100316,504,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,15,01.02.2022,16,10100207,400,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
01.02.2022,28.01.2022,20,31.01.2022,08,04501149,325,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,29.01.2022,10,29.01.2022,18,10400939,595,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,31.01.2022,18,01.02.2022,08,10200629,140,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
01.02.2022,31.01.2022,15,31.01.2022,21,10300733,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,29.01.2022,09,29.01.2022,20,07100205,494,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,10,01.02.2022,11,11300722,704,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,09.01.2022,13,10.01.2022,12,12200310,165,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,14,01.02.2022,14,04500938,30,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,28.01.2022,15,28.01.2022,16,04300622,696,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
01.02.2022,01.02.2022,13,01.02.2022,13,02300315,2200,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,09,01.02.2022,18,02400624,1777,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,31.01.2022,15,31.01.2022,21,06100102,1610,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,01.02.2022,05,01.02.2022,13,07400824,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,31.01.2022,11,31.01.2022,13,06400843,1899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,31.01.2022,13,31.01.2022,18,03300516,384,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,30.01.2022,18,01.02.2022,07,12400721,501,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
01.02.2022,31.01.2022,10,01.02.2022,10,01401043,835,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
01.02.2022,30.01.2022,20,31.01.2022,13,09100203,916,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
01.02.2022,31.01.2022,13,01.02.2022,09,03701555,3088,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.01.2022,28.01.2022,14,28.01.2022,14,08100310,1050,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.01.2022,30.01.2022,20,30.01.2022,20,01100310,1900,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
31.01.2022,27.01.2022,22,30.01.2022,12,08100312,1154,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
